CELLID,U_RRC_SETUP_SUCCESS_RATIO_DEN_NONE,U_RRC_SETUP_SUCCESS_RATIO_NUM_NONE,U_CS_RAB_SETUP_SUCCESS_RATIO_CELL_DEN_NUMBER,U_CS_RAB_SETUP_SUCCESS_RATIO_CELL_NUM_NUMBER,U_PS_RAB_SETUP_SUCCESS_RATIOD_DEN_NUMBER,U_PS_RAB_SETUP_SUCCESS_RATIO_NUM_NUMBER,U_VS_HSDPA_MEANCHTHROUGHPUT_KBPS,U_VS_HSDPA_MEANCHTHROUGHPUT_TOTALBYTES_MB,U_VS_HSDPA_64QAM_UE_MEAN_CELL_NONE,U_VS_HSDPA_UE_MAX_CELL_NONE,U_VS_HSDPA_UE_MEAN_CELL_NONE,U_VS_HSUPA_MEANCHTHROUGHPUT_KBPS,U_VS_HSUPA_MEANCHTHROUGHPUT_TOTALBYTES_MB,U_VS_HSUPA_16QAM_UE_MEAN_CELL_NONE,U_VS_HSUPA_UE_MAX_CELL_NONE,U_VS_HSUPA_UE_MEAN_CELL_NONE,U_VS_HSUPA_UE_MEAN_TTI2MS,U_TRAFICO_CS_ERLANG_ERL,U_CS_RAB_CONGESTION_RATIO_NUM_NONE,U_CS_RAB_CONGESTION_RATIO_DEN_NONE,U_RRC_CONGESTION_RATIONUM_NUMBER,U_RRC_CONGESTION_RATIODEN_NUMBER,U_PS_RAB_CONGESTION_RATIO_DEN_NONE,U_PS_RAB_CONGESTION_RATIO_NUM_NONE,U_VS_CELL_UNAVAILTIME_SYS_S,IA_CS_UMTS_OPT_RF_NUM,IA_CS_UMTS_OPT_RF_DEN,IA_PS_UMTS_OPT_RF_DEN,IA_PS_UMTS_OPT_RF_NUM,G_CS_SERVICE_DROP_RATIO_DEN_NONE,G_CS_SERVICE_DROP_RATIO_NUM_NONE,G_PS_CALL_DROP_RATIO_DEN_NONE,G_PS_CALL_DROP_RATIO_NUM_NONE,PS_CALL_DROP_RATIO2_DEN_NONE,PS_CALL_DROP_RATIO2_NUM_NONE,NUMERO_DE_USUARIOS_PH_OPTRF_NONE,HSDPA_THROUGHPUT_DEN_NONE,HSDPA_THROUGHPUT_NUM_NONE
32319,352.0,331.0,65.0,65.0,220.0,218.0,790.931,1038750747.0,20.964,31.0,20.964,56.538,121098760.0,0.0,20.0,19.144,0.0,0.917,0.0,65.0,0.0,582.0,220.0,0.0,0.0,0.0,3315.0,35860.0,544.0,63.0,0.0,191.0,5.0,3028.0,2.0,59.289,3912876.0,8491920280.0
32321,8.0,8.0,1.0,1.0,5.0,5.0,2229.896,60703339.0,0.694,3.0,0.694,54.701,3777094.0,0.0,4.0,0.764,0.761,0.017,0.0,1.0,0.0,73.0,5.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,3.0,0.0,122.0,0.0,1.613,,
32322,24.0,23.0,2.0,2.0,16.0,16.0,2653.032,88985994.0,0.786,5.0,0.786,59.22,5219509.0,0.0,5.0,0.878,0.878,0.0,0.0,2.0,0.0,84.0,16.0,0.0,0.0,0.0,0.0,240.0,16.0,1.0,0.0,16.0,3.0,161.0,3.0,2.3280000000000003,,
32323,5.0,5.0,0.0,0.0,2.0,2.0,1850.341,1898912.0,0.047,1.0,0.047,47.665,333658.0,0.0,2.0,0.117,0.117,0.0,0.0,0.0,0.0,134.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,49.0,0.0,0.49699999999999994,,
32324,2.0,2.0,0.0,0.0,1.0,1.0,1116.283,5563273.0,0.156,2.0,0.156,44.706,820911.0,0.0,3.0,0.186,0.181,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,0.44499999999999995,,
32325,88.0,84.0,5.0,5.0,39.0,39.0,1762.982,77923821.0,1.653,7.0,1.847,59.025,9087688.0,0.0,7.0,1.814,1.772,0.367,0.0,5.0,0.0,205.0,39.0,0.0,0.0,0.0,5.0,1053.0,0.0,6.0,0.0,40.0,2.0,586.0,2.0,6.705,,
32326,4.0,4.0,3.0,3.0,1.0,1.0,1105.329,11047765.0,0.211,2.0,0.211,36.631,1158912.0,0.0,2.0,0.303,0.303,0.0,0.0,3.0,0.0,97.0,1.0,0.0,15.0,0.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,64.0,0.0,0.789,,
32341,165.0,157.0,18.0,17.0,83.0,82.0,1589.112,233307463.0,4.578,9.0,4.606,45.557,24716229.0,0.0,11.0,5.464,5.417,0.267,0.0,18.0,0.0,461.0,83.0,0.0,60.0,16.0,288.0,6308.0,240.0,15.0,0.0,79.0,23.0,842.0,23.0,13.85,,
32342,76.0,73.0,10.0,10.0,64.0,60.0,1754.073,197414291.0,3.897,9.0,3.897,52.296,17640255.0,0.0,9.0,4.122,4.072,0.6,0.0,10.0,0.0,203.0,64.0,0.0,60.0,0.0,60.0,3648.0,228.0,11.0,0.0,70.0,20.0,778.0,19.0,11.169,,
32343,47.0,41.0,6.0,6.0,32.0,32.0,1218.782,108855473.0,1.922,18.0,2.725,28.958,9635695.0,0.0,20.0,3.014,2.997,0.2,0.0,6.0,11.0,265.0,32.0,0.0,60.0,0.0,24.0,736.0,32.0,6.0,0.0,29.0,6.0,548.0,9.0,7.997999999999999,,
32344,159.0,157.0,10.0,10.0,102.0,100.0,1498.532,196236466.0,4.831,10.0,4.847,45.097,18699975.0,0.0,11.0,5.206,5.2,0.317,0.0,10.0,0.0,509.0,102.0,0.0,60.0,0.0,80.0,9180.0,280.0,12.0,0.0,84.0,26.0,760.0,34.0,14.004999999999999,,
32345,104.0,100.0,3.0,2.0,88.0,88.0,4071.934,822184602.0,3.675,8.0,3.675,83.404,37085598.0,0.0,9.0,3.842,3.831,0.6,0.0,3.0,0.0,215.0,88.0,0.0,60.0,3.0,9.0,6512.0,88.0,4.0,1.0,77.0,9.0,803.0,9.0,11.314,,
32346,170.0,161.0,20.0,20.0,64.0,63.0,2140.698,157277116.0,2.658,17.0,2.694,73.395,19556125.0,0.0,18.0,2.906,2.875,0.517,0.0,20.0,14.0,429.0,64.0,0.0,60.0,0.0,480.0,4032.0,252.0,20.0,0.0,55.0,7.0,801.0,5.0,10.004999999999999,,
32361,1786.0,1759.0,113.0,113.0,309.0,304.0,260.645,424878701.0,21.383,32.0,21.917,32.964,68189440.0,0.0,23.0,19.442,0.0,2.0,0.0,113.0,0.0,3022.0,309.0,4.0,0.0,113.0,12543.0,210429.0,4621.0,111.0,0.0,307.0,45.0,3484.0,43.0,67.39,,
32362,58.0,58.0,1.0,1.0,12.0,10.0,176.241,12342840.0,1.383,4.0,1.389,28.203,6238840.0,0.0,5.0,1.514,0.0,0.0,0.0,1.0,0.0,106.0,12.0,0.0,0.0,0.0,1.0,456.0,76.0,0.0,0.0,7.0,1.0,96.0,1.0,3.423,,
32363,783.0,774.0,50.0,50.0,225.0,225.0,979.583,654754447.0,9.553,18.0,10.453,60.823,76718880.0,0.0,20.0,11.836,0.0,0.517,0.0,50.0,0.0,1550.0,225.0,0.0,0.0,0.0,1800.0,81900.0,225.0,51.0,0.0,235.0,21.0,1810.0,22.0,31.486,,
32364,1409.0,1379.0,64.0,64.0,357.0,356.0,279.338,408552324.0,21.05,35.0,21.378,37.734,84311200.0,0.0,23.0,19.303,0.0,1.033,0.0,64.0,0.0,2541.0,357.0,0.0,0.0,0.0,2368.0,213843.0,3091.0,60.0,0.0,322.0,51.0,2878.0,50.0,61.763999999999996,,
32365,54.0,54.0,11.0,11.0,11.0,11.0,2799.806,107299051.0,1.003,4.0,1.008,69.069,8931500.0,0.0,5.0,1.342,0.0,0.183,0.0,11.0,0.0,119.0,11.0,0.0,0.0,0.0,66.0,121.0,0.0,10.0,0.0,12.0,1.0,114.0,1.0,2.928,,
32366,1481.0,1469.0,111.0,111.0,305.0,305.0,1224.647,540470349.0,10.972,17.0,10.983,58.157,60953420.0,0.0,20.0,11.881,0.0,2.583,0.0,111.0,0.0,2662.0,305.0,0.0,0.0,0.0,10212.0,143655.0,915.0,109.0,0.0,301.0,15.0,2400.0,15.0,37.402,,
32367,847.0,825.0,45.0,45.0,130.0,129.0,1083.971,726366488.0,13.078,24.0,13.133,45.348,68746520.0,0.0,21.0,13.25,0.0,0.967,0.0,45.0,0.0,1329.0,130.0,0.0,0.0,0.0,1575.0,46020.0,1515.0,53.0,1.0,158.0,19.0,2849.0,19.0,42.467,,
32368,35.0,35.0,2.0,2.0,12.0,12.0,1452.499,61504274.0,0.781,4.0,0.781,36.765,2765220.0,0.0,4.0,0.875,0.0,0.017,0.0,2.0,0.0,54.0,12.0,0.0,0.0,0.0,4.0,84.0,0.0,1.0,0.0,18.0,0.0,189.0,0.0,2.362,,
32369,637.0,628.0,45.0,45.0,122.0,121.0,1665.044,765751443.0,9.675,17.0,9.675,56.66,60507620.0,0.0,17.0,10.011,0.0,0.617,0.0,45.0,0.0,1007.0,122.0,0.0,0.0,0.0,1305.0,32452.0,508.0,44.0,0.0,139.0,5.0,2024.0,7.0,29.2,,
32371,1027.0,963.0,224.0,223.0,410.0,406.0,752.712,302403897.0,20.292,30.0,20.292,25.323,66264440.0,0.0,22.0,18.556,0.0,2.033,0.0,224.0,2.0,2229.0,410.0,0.0,45.0,494.0,60704.0,160310.0,18210.0,223.0,2.0,402.0,49.0,3687.0,63.0,66.053,1252321.0,2768642688.0
32372,1115.0,1050.0,199.0,199.0,694.0,692.0,493.358,400764184.0,39.536,63.0,39.703,25.263,67552640.0,0.0,31.0,19.889,0.0,1.917,0.0,199.0,9.0,3938.0,694.0,0.0,45.0,0.0,32238.0,458734.0,30386.0,202.0,3.0,599.0,111.0,3866.0,131.0,107.158,3304124.0,3590147933.0
32373,1157.0,1083.0,299.0,297.0,495.0,495.0,633.721,349651638.0,27.728,46.0,27.744,25.958,65379120.0,0.0,27.0,19.656,0.0,2.133,0.0,299.0,6.0,3484.0,495.0,0.0,45.0,580.0,86710.0,242055.0,18315.0,295.0,2.0,448.0,72.0,3925.0,88.0,82.691,2090637.0,3114908008.0
32374,423.0,391.0,82.0,81.0,292.0,292.0,846.412,331816667.0,19.761,33.0,19.794,26.644,70457800.0,0.0,22.0,18.239,0.0,1.117,0.0,82.0,12.0,777.0,292.0,0.0,45.0,83.0,6806.0,65700.0,7592.0,79.0,0.0,298.0,38.0,2886.0,47.0,55.322,1213205.0,2925553762.0
32375,1187.0,978.0,207.0,207.0,580.0,564.0,539.671,386438203.0,39.292,58.0,39.475,25.336,68624320.0,0.0,32.0,19.8,0.0,3.233,0.0,207.0,115.0,1881.0,580.0,14.0,45.0,1242.0,40779.0,336980.0,97280.0,211.0,2.0,576.0,117.0,4280.0,124.0,106.55600000000001,2800372.0,3379950482.0
32376,720.0,665.0,166.0,166.0,381.0,378.0,641.362,315007916.0,27.472,46.0,27.514,26.487,69445440.0,0.0,24.0,19.528,0.0,2.133,0.0,166.0,3.0,1312.0,381.0,2.0,45.0,0.0,23240.0,114681.0,11487.0,180.0,2.0,399.0,52.0,3851.0,62.0,78.375,1707814.0,2787237296.0
32377,520.0,470.0,99.0,99.0,242.0,241.0,783.109,348141008.0,19.764,30.0,19.764,27.517,73047240.0,0.0,23.0,18.5,0.003,1.917,0.0,99.0,20.0,835.0,242.0,0.0,45.0,99.0,13266.0,55176.0,6735.0,92.0,0.0,274.0,53.0,2683.0,69.0,55.06999999999999,1417846.0,3476457560.0
32378,1077.0,991.0,180.0,179.0,574.0,573.0,520.941,374086087.0,39.747,59.0,40.014,24.839,67809960.0,0.0,28.0,19.917,0.0,2.933,0.0,180.0,6.0,1685.0,574.0,0.0,45.0,709.0,30960.0,315126.0,27480.0,186.0,1.0,611.0,103.0,4734.0,120.0,109.52799999999999,3002106.0,3465811589.0
32379,898.0,773.0,202.0,200.0,439.0,400.0,622.672,326153002.0,27.583,44.0,27.644,24.376,60599320.0,0.0,25.0,19.483,0.0,2.2,1.0,202.0,47.0,1983.0,439.0,36.0,45.0,570.0,37370.0,164625.0,45425.0,203.0,0.0,427.0,55.0,4168.0,52.0,81.705,2019429.0,2976958864.0
32381,27.0,27.0,6.0,6.0,8.0,8.0,1226.593,69885163.0,0.0,2.0,0.772,80.348,5825240.0,0.0,2.0,0.783,0.0,0.033,0.0,6.0,0.0,55.0,8.0,0.0,0.0,0.0,24.0,72.0,0.0,6.0,0.0,7.0,0.0,124.0,0.0,2.031,,
32382,685.0,682.0,10.0,10.0,233.0,233.0,1046.548,238928260.0,0.0,10.0,3.197,72.227,21117460.0,0.0,9.0,3.172,0.0,1.017,0.0,10.0,0.0,1473.0,233.0,0.0,0.0,0.0,80.0,105782.0,0.0,12.0,0.0,194.0,17.0,624.0,16.0,12.538,,
32384,5.0,5.0,2.0,2.0,1.0,1.0,594.535,96612.0,0.0,1.0,0.008,58.533,35120.0,0.0,1.0,0.011,0.0,0.017,0.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.069,,
32385,446.0,442.0,10.0,10.0,85.0,85.0,1404.027,491279627.0,0.0,9.0,3.617,98.8,45089860.0,0.0,9.0,3.642,0.0,0.267,0.0,10.0,0.0,651.0,85.0,0.0,0.0,0.0,50.0,25925.0,85.0,8.0,0.0,99.0,8.0,548.0,8.0,11.100999999999999,,
32387,9.0,9.0,3.0,3.0,1.0,1.0,247.071,700446.0,0.0,1.0,0.083,55.98,328880.0,0.0,1.0,0.086,0.0,0.0,0.0,3.0,0.0,15.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,1.0,0.0,61.0,0.0,0.47200000000000003,,
32388,1162.0,1135.0,41.0,41.0,186.0,186.0,1099.612,446546910.0,0.0,12.0,5.642,63.821,34864080.0,0.0,11.0,5.567,0.0,0.667,0.0,41.0,0.0,1791.0,186.0,0.0,0.0,0.0,1394.0,82770.0,372.0,42.0,0.0,220.0,20.0,1404.0,23.0,21.125,,
32391,862.0,816.0,173.0,159.0,624.0,507.0,42.582,197112760.0,0.0,58.0,39.783,,0.0,0.0,0.0,0.0,0.0,5.417,13.0,173.0,11.0,1542.0,624.0,68.0,0.0,2100.0,25950.0,298272.0,64038.0,155.0,2.0,367.0,41.0,3098.0,25.0,104.664,1883390.0,1819574995.0
32392,251.0,227.0,30.0,24.0,254.0,140.0,39.664,18476880.0,0.0,34.0,7.347,,0.0,0.0,0.0,0.0,0.0,0.567,5.0,30.0,48.0,1349.0,254.0,106.0,1165.0,204.0,780.0,38862.0,19262.0,33.0,11.0,295.0,162.0,513.0,164.0,23.494,493937.0,171582956.0
32393,1149.0,1027.0,286.0,257.0,575.0,473.0,38.363,184840440.0,0.0,61.0,46.792,,0.0,0.0,0.0,0.0,0.0,8.033,29.0,286.0,25.0,2011.0,575.0,100.0,0.0,9314.0,76648.0,275425.0,58791.0,261.0,2.0,437.0,66.0,4243.0,45.0,127.481,2195011.0,1737073565.0
32411,589.0,521.0,92.0,92.0,348.0,346.0,426.45,703232491.0,44.214,64.0,45.214,23.12,64140400.0,0.0,27.0,20.167,0.0,1.717,0.0,92.0,1.0,874.0,348.0,0.0,0.0,92.0,3220.0,148596.0,15040.0,95.0,1.0,448.0,107.0,3334.0,101.0,106.17,7771735.0,6369801662.0
32412,959.0,847.0,105.0,105.0,627.0,624.0,222.992,375629617.0,50.208,64.0,50.428,23.41,65327300.0,0.0,33.0,20.611,0.0,1.717,0.0,105.0,4.0,1423.0,627.0,0.0,0.0,315.0,7980.0,377454.0,36750.0,106.0,0.0,641.0,92.0,4544.0,91.0,127.175,8490569.0,3278361772.0
32413,790.0,683.0,95.0,95.0,556.0,546.0,241.909,436060464.0,48.464,60.0,48.514,22.974,66471080.0,0.0,33.0,20.458,0.0,1.7,0.0,95.0,2.0,1234.0,556.0,1.0,0.0,190.0,5890.0,261876.0,36378.0,92.0,1.0,532.0,89.0,3905.0,77.0,119.19800000000001,8140243.0,3404267868.0
32414,947.0,836.0,130.0,130.0,722.0,718.0,481.997,421146408.0,42.875,58.0,42.875,23.394,65243040.0,0.0,27.0,20.422,0.0,2.483,0.0,130.0,0.0,1276.0,722.0,1.0,0.0,520.0,8580.0,472910.0,54316.0,130.0,3.0,618.0,125.0,4708.0,127.0,109.331,4052090.0,3908640880.0
32415,837.0,726.0,87.0,86.0,589.0,584.0,313.044,414687643.0,50.008,64.0,50.339,23.01,68899420.0,0.0,33.0,20.6,0.0,2.083,0.0,87.0,2.0,1182.0,589.0,0.0,0.0,51.0,4437.0,309225.0,32409.0,92.0,2.0,585.0,88.0,3772.0,85.0,123.578,6588789.0,3641810620.0
32416,786.0,673.0,91.0,91.0,487.0,483.0,327.992,417454178.0,48.333,62.0,48.369,21.916,62862680.0,0.0,28.0,20.511,0.0,1.567,0.0,91.0,1.0,1141.0,487.0,0.0,0.0,455.0,5551.0,262493.0,36449.0,82.0,0.0,496.0,110.0,3630.0,92.0,118.944,5844218.0,3437793788.0
32417,1198.0,1045.0,191.0,191.0,706.0,697.0,456.687,367092204.0,42.872,63.0,42.933,21.737,55695340.0,0.0,29.0,20.333,0.0,2.867,0.0,191.0,0.0,1677.0,706.0,0.0,0.0,1719.0,23684.0,523146.0,65217.0,191.0,3.0,697.0,133.0,5765.0,113.0,115.775,3327880.0,3629750813.0
32418,1179.0,1017.0,111.0,111.0,721.0,716.0,277.142,344457222.0,49.078,64.0,50.508,21.097,53190760.0,0.0,28.0,20.611,0.0,1.95,0.0,111.0,0.0,1777.0,721.0,0.0,0.0,333.0,6660.0,524888.0,70228.0,105.0,4.0,668.0,125.0,5042.0,126.0,129.227,6358419.0,2953290501.0
32419,978.0,847.0,105.0,104.0,561.0,554.0,342.15,377965142.0,48.331,62.0,48.464,21.879,58579860.0,0.0,28.0,20.636,0.0,1.617,0.0,105.0,0.0,1638.0,561.0,1.0,0.0,175.0,7455.0,374187.0,53421.0,108.0,1.0,568.0,146.0,4186.0,142.0,120.625,4751400.0,2974881755.0
32461,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32462,535.0,511.0,93.0,93.0,430.0,430.0,568.436,389765703.0,20.669,35.0,20.778,50.8,108595200.0,0.0,34.0,22.358,0.058,1.533,0.0,93.0,0.0,1504.0,430.0,0.0,0.0,0.0,6231.0,128140.0,3440.0,86.0,0.0,362.0,26.0,2349.0,24.0,59.537,2839391.0,3212200972.0
32463,372.0,357.0,55.0,55.0,304.0,304.0,649.357,439625112.0,18.231,28.0,18.292,52.23,109646200.0,0.0,31.0,20.911,0.036,0.95,0.0,55.0,0.0,1156.0,304.0,0.0,0.0,0.0,1485.0,74176.0,1216.0,64.0,0.0,316.0,25.0,1963.0,26.0,52.4,2891014.0,3715722841.0
32464,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32465,658.0,616.0,114.0,114.0,353.0,349.0,463.635,256854992.0,21.475,32.0,21.503,22.393,67500960.0,0.0,36.0,23.583,0.0,2.383,0.0,114.0,0.0,1175.0,353.0,0.0,0.0,0.0,9234.0,127433.0,8773.0,110.0,0.0,392.0,22.0,2914.0,24.0,65.508,2318754.0,2054874601.0
32466,476.0,452.0,72.0,72.0,277.0,276.0,611.178,352578397.0,18.997,28.0,19.022,23.908,67712560.0,0.0,33.0,22.217,0.0,2.233,0.0,72.0,0.0,822.0,277.0,0.0,0.0,0.0,3384.0,77837.0,1661.0,78.0,0.0,285.0,15.0,2592.0,10.0,60.660999999999994,2199120.0,2902385690.0
32467,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32468,651.0,621.0,107.0,107.0,365.0,363.0,402.381,191716758.0,20.731,30.0,20.764,20.242,45960600.0,0.0,36.0,25.094,0.0,2.383,0.0,107.0,0.0,993.0,365.0,0.0,0.0,107.0,11877.0,118625.0,3554.0,107.0,0.0,418.0,23.0,2865.0,18.0,72.364,2538399.0,1608311956.0
32469,420.0,381.0,62.0,62.0,257.0,257.0,565.665,336518478.0,19.144,27.0,19.206,22.919,59142000.0,0.0,30.0,21.511,0.0,1.417,0.0,62.0,0.0,939.0,257.0,0.0,0.0,0.0,2418.0,67848.0,3341.0,63.0,0.0,281.0,24.0,1965.0,23.0,55.762,2607364.0,2838402549.0
32471,646.0,603.0,120.0,114.0,374.0,312.0,48.863,222606249.0,24.881,32.0,24.881,20.066,33195578.0,0.0,20.0,18.614,0.0,4.317,3.0,120.0,0.0,923.0,374.0,3.0,0.0,708.0,11880.0,126412.0,23452.0,115.0,2.0,337.0,61.0,3183.0,54.0,84.762,12949696.0,1979414704.0
32472,359.0,334.0,75.0,73.0,222.0,216.0,123.278,209810505.0,10.831,17.0,10.831,21.822,28678009.0,0.0,20.0,11.664,0.0,1.0,2.0,75.0,0.0,666.0,222.0,0.0,0.0,132.0,4950.0,40626.0,2610.0,74.0,2.0,193.0,29.0,2425.0,28.0,46.266999999999996,2406406.0,1806191672.0
32473,2442.0,2232.0,560.0,484.0,1722.0,633.0,19.639,143758675.0,41.419,50.0,41.419,25.937,36854263.0,0.0,20.0,19.108,0.0,6.417,56.0,560.0,1.0,3807.0,1722.0,6.0,0.0,33164.0,240800.0,1319052.0,839871.0,454.0,3.0,779.0,131.0,3366.0,98.0,143.761,28527194.0,1545609496.0
32474,595.0,562.0,120.0,114.0,404.0,376.0,59.415,283451101.0,26.036,34.0,26.167,25.831,50833664.0,0.0,20.0,19.028,0.0,1.767,3.0,120.0,0.0,917.0,404.0,0.0,0.0,636.0,12720.0,137764.0,11428.0,114.0,0.0,313.0,53.0,3262.0,49.0,86.092,12954960.0,2471503107.0
32475,410.0,395.0,104.0,96.0,250.0,242.0,121.305,201764750.0,11.178,20.0,11.178,20.011,20638017.0,0.0,18.0,9.539,0.0,2.55,8.0,104.0,0.0,768.0,250.0,0.0,0.0,632.0,8216.0,48500.0,2036.0,100.0,0.0,200.0,38.0,2160.0,34.0,45.92,2279005.0,1726330760.0
32476,2287.0,2097.0,464.0,386.0,1159.0,527.0,24.596,184090601.0,43.067,52.0,43.067,29.516,48801552.0,0.0,20.0,19.758,0.0,6.383,51.0,464.0,2.0,3833.0,1159.0,0.0,0.0,34546.0,200912.0,797392.0,438505.0,422.0,3.0,448.0,76.0,3490.0,62.0,148.848,24553512.0,1792552088.0
32491,38.0,38.0,5.0,5.0,28.0,28.0,541.238,6822979.0,0.636,3.0,0.636,36.695,1518240.0,0.0,4.0,0.719,0.0,0.233,0.0,5.0,0.0,177.0,28.0,0.0,0.0,0.0,20.0,700.0,0.0,4.0,0.0,32.0,4.0,103.0,2.0,2.266,70411.0,68511232.0
32492,52.0,51.0,15.0,15.0,29.0,29.0,1293.167,52724038.0,1.658,6.0,1.658,54.537,7349560.0,0.0,6.0,1.911,0.0,0.433,0.0,15.0,0.0,294.0,29.0,0.0,0.0,0.0,150.0,870.0,0.0,10.0,0.0,26.0,2.0,370.0,2.0,5.836,83613.0,310884408.0
32494,68.0,68.0,3.0,3.0,44.0,44.0,951.034,7302756.0,0.575,4.0,0.575,41.748,1768040.0,0.0,4.0,0.669,0.0,0.05,0.0,3.0,0.0,150.0,44.0,0.0,0.0,0.0,6.0,1672.0,0.0,4.0,0.0,38.0,3.0,134.0,4.0,2.0389999999999997,55529.0,219794560.0
32495,49.0,49.0,4.0,4.0,32.0,32.0,1580.03,48256087.0,1.586,6.0,1.586,55.735,6972400.0,0.0,7.0,1.836,0.0,0.1,0.0,4.0,0.0,158.0,32.0,0.0,0.0,0.0,12.0,736.0,0.0,5.0,1.0,36.0,0.0,317.0,0.0,4.872,59575.0,135740152.0
32497,66.0,66.0,3.0,3.0,43.0,43.0,1592.875,16018354.0,0.603,3.0,0.603,52.929,1926600.0,0.0,4.0,0.706,0.0,0.15,0.0,3.0,0.0,146.0,43.0,0.0,0.0,0.0,3.0,1419.0,0.0,5.0,0.0,41.0,0.0,140.0,0.0,2.178,,
32498,42.0,40.0,6.0,6.0,40.0,40.0,2047.931,83468561.0,1.758,5.0,1.758,131.818,19454720.0,0.0,6.0,1.997,0.0,0.133,0.0,6.0,0.0,103.0,40.0,0.0,0.0,0.0,12.0,840.0,0.0,5.0,0.0,33.0,0.0,428.0,0.0,5.877,,
32521,347.0,340.0,73.0,73.0,282.0,279.0,956.378,589578296.0,17.872,27.0,17.906,30.583,75457019.0,0.0,31.0,19.325,0.0,1.767,0.0,73.0,0.0,1383.0,282.0,0.0,0.0,0.0,3650.0,57528.0,891.0,71.0,1.0,208.0,26.0,2812.0,24.0,47.539,2174574.0,4694511245.0
32522,277.0,269.0,44.0,41.0,207.0,206.0,612.722,407367649.0,16.533,26.0,17.528,25.548,74909061.0,0.0,37.0,21.525,0.0,0.683,0.0,44.0,0.0,1271.0,207.0,0.0,0.0,84.0,1232.0,33948.0,370.0,36.0,1.0,182.0,18.0,1618.0,19.0,46.506,2616023.0,3255362838.0
32523,237.0,232.0,30.0,30.0,153.0,153.0,1558.319,234394495.0,5.45,11.0,5.458,40.696,24881230.0,0.0,11.0,6.075,0.0,0.55,0.0,30.0,0.0,693.0,153.0,0.0,0.0,0.0,720.0,20961.0,0.0,28.0,0.0,111.0,5.0,1253.0,3.0,16.442,495816.0,2137016439.0
32524,671.0,645.0,152.0,152.0,250.0,250.0,884.89,556543010.0,19.231,31.0,19.369,28.459,68041008.0,0.0,33.0,20.9,0.0,2.233,0.0,152.0,0.0,1279.0,250.0,0.0,0.0,0.0,20064.0,74000.0,500.0,147.0,0.0,419.0,28.0,4791.0,26.0,60.914,2253145.0,4660761222.0
32525,483.0,467.0,82.0,82.0,285.0,282.0,744.425,477313302.0,17.208,28.0,17.231,25.12,61982611.0,0.0,33.0,20.722,0.0,1.117,0.0,82.0,0.0,1058.0,285.0,0.0,0.0,0.0,5658.0,70395.0,1305.0,79.0,0.0,304.0,29.0,3098.0,28.0,51.473,2585854.0,3654917373.0
32526,173.0,167.0,35.0,35.0,85.0,85.0,1388.861,238910080.0,5.503,11.0,5.503,59.333,42155747.0,0.0,13.0,6.55,0.0,0.75,0.0,35.0,0.0,446.0,85.0,0.0,0.0,0.0,1050.0,6035.0,0.0,35.0,0.0,77.0,4.0,1334.0,4.0,17.95,509828.0,1989832528.0
32527,201.0,198.0,36.0,35.0,226.0,226.0,826.016,688711791.0,17.642,28.0,17.719,32.905,78213607.0,0.0,30.0,18.967,0.0,1.233,0.0,36.0,0.0,567.0,226.0,0.0,0.0,20.0,720.0,25990.0,0.0,38.0,0.0,197.0,12.0,2680.0,10.0,44.194,3104883.0,6238659175.0
32528,313.0,300.0,75.0,75.0,215.0,215.0,1001.301,764120600.0,17.117,27.0,17.125,41.621,81813339.0,0.0,32.0,19.886,0.0,2.467,0.0,75.0,0.0,696.0,215.0,0.0,0.0,0.0,3225.0,38485.0,645.0,68.0,0.0,223.0,23.0,2834.0,20.0,47.736000000000004,3000010.0,6405452504.0
