CELLID,DIA,HORA
43048,07/02/2023,14:30
43049,07/02/2023,14:30
43051,07/02/2023,14:30
43052,07/02/2023,14:30
43053,07/02/2023,14:30
43054,07/02/2023,14:30
43055,07/02/2023,14:30
43056,07/02/2023,14:30
43057,07/02/2023,14:30
43058,07/02/2023,14:30
43059,07/02/2023,14:30
43061,07/02/2023,14:30
43062,07/02/2023,14:30
43063,07/02/2023,14:30
43064,07/02/2023,14:30
43065,07/02/2023,14:30
43066,07/02/2023,14:30
43067,07/02/2023,14:30
43068,07/02/2023,14:30
43069,07/02/2023,14:30
43071,07/02/2023,14:30
43072,07/02/2023,14:30
43073,07/02/2023,14:30
43074,07/02/2023,14:30
43075,07/02/2023,14:30
43076,07/02/2023,14:30
43077,07/02/2023,14:30
43078,07/02/2023,14:30
43079,07/02/2023,14:30
43111,07/02/2023,14:30
43112,07/02/2023,14:30
43113,07/02/2023,14:30
43114,07/02/2023,14:30
43115,07/02/2023,14:30
43116,07/02/2023,14:30
43117,07/02/2023,14:30
43118,07/02/2023,14:30
43119,07/02/2023,14:30
43131,07/02/2023,14:30
43132,07/02/2023,14:30
43133,07/02/2023,14:30
43134,07/02/2023,14:30
43135,07/02/2023,14:30
43136,07/02/2023,14:30
43137,07/02/2023,14:30
43138,07/02/2023,14:30
43139,07/02/2023,14:30
43141,07/02/2023,14:30
43142,07/02/2023,14:30
43143,07/02/2023,14:30
43144,07/02/2023,14:30
43145,07/02/2023,14:30
43146,07/02/2023,14:30
43147,07/02/2023,14:30
43148,07/02/2023,14:30
43149,07/02/2023,14:30
43151,07/02/2023,14:30
43152,07/02/2023,14:30
43153,07/02/2023,14:30
43154,07/02/2023,14:30
43155,07/02/2023,14:30
43156,07/02/2023,14:30
43157,07/02/2023,14:30
43158,07/02/2023,14:30
43159,07/02/2023,14:30
43161,07/02/2023,14:30
43162,07/02/2023,14:30
43163,07/02/2023,14:30
43164,07/02/2023,14:30
43165,07/02/2023,14:30
43166,07/02/2023,14:30
43167,07/02/2023,14:30
43168,07/02/2023,14:30
43169,07/02/2023,14:30
43171,07/02/2023,14:30
43172,07/02/2023,14:30
43173,07/02/2023,14:30
43174,07/02/2023,14:30
43175,07/02/2023,14:30
43176,07/02/2023,14:30
43177,07/02/2023,14:30
43178,07/02/2023,14:30
43179,07/02/2023,14:30
43231,07/02/2023,14:30
43232,07/02/2023,14:30
43234,07/02/2023,14:30
43235,07/02/2023,14:30
43237,07/02/2023,14:30
43238,07/02/2023,14:30
43261,07/02/2023,14:30
43262,07/02/2023,14:30
43263,07/02/2023,14:30
43264,07/02/2023,14:30
43265,07/02/2023,14:30
43266,07/02/2023,14:30
43267,07/02/2023,14:30
43268,07/02/2023,14:30
43269,07/02/2023,14:30
43291,07/02/2023,14:30
43292,07/02/2023,14:30
43293,07/02/2023,14:30
43294,07/02/2023,14:30
43295,07/02/2023,14:30
43296,07/02/2023,14:30
43297,07/02/2023,14:30
43298,07/02/2023,14:30
43299,07/02/2023,14:30
43301,07/02/2023,14:30
43302,07/02/2023,14:30
43303,07/02/2023,14:30
43304,07/02/2023,14:30
43305,07/02/2023,14:30
43306,07/02/2023,14:30
43307,07/02/2023,14:30
43308,07/02/2023,14:30
43309,07/02/2023,14:30
43311,07/02/2023,14:30
43312,07/02/2023,14:30
43313,07/02/2023,14:30
43314,07/02/2023,14:30
43315,07/02/2023,14:30
43316,07/02/2023,14:30
43317,07/02/2023,14:30
43318,07/02/2023,14:30
43319,07/02/2023,14:30
43321,07/02/2023,14:30
43322,07/02/2023,14:30
43323,07/02/2023,14:30
43324,07/02/2023,14:30
43325,07/02/2023,14:30
43326,07/02/2023,14:30
43327,07/02/2023,14:30
43328,07/02/2023,14:30
43329,07/02/2023,14:30
43371,07/02/2023,14:30
43372,07/02/2023,14:30
43373,07/02/2023,14:30
43374,07/02/2023,14:30
43375,07/02/2023,14:30
43376,07/02/2023,14:30
43377,07/02/2023,14:30
43378,07/02/2023,14:30
43379,07/02/2023,14:30
43381,07/02/2023,14:30
43382,07/02/2023,14:30
43384,07/02/2023,14:30
43385,07/02/2023,14:30
43387,07/02/2023,14:30
43388,07/02/2023,14:30
43511,07/02/2023,14:30
43512,07/02/2023,14:30
43513,07/02/2023,14:30
43514,07/02/2023,14:30
43515,07/02/2023,14:30
43516,07/02/2023,14:30
43521,07/02/2023,14:30
43522,07/02/2023,14:30
43523,07/02/2023,14:30
43524,07/02/2023,14:30
43525,07/02/2023,14:30
43526,07/02/2023,14:30
43527,07/02/2023,14:30
43528,07/02/2023,14:30
43529,07/02/2023,14:30
43561,07/02/2023,14:30
43562,07/02/2023,14:30
43563,07/02/2023,14:30
43564,07/02/2023,14:30
43565,07/02/2023,14:30
43566,07/02/2023,14:30
43567,07/02/2023,14:30
43568,07/02/2023,14:30
43569,07/02/2023,14:30
43571,07/02/2023,14:30
43572,07/02/2023,14:30
43573,07/02/2023,14:30
43574,07/02/2023,14:30
43575,07/02/2023,14:30
43576,07/02/2023,14:30
43581,07/02/2023,14:30
43582,07/02/2023,14:30
43583,07/02/2023,14:30
43584,07/02/2023,14:30
43585,07/02/2023,14:30
43586,07/02/2023,14:30
43661,07/02/2023,14:30
43662,07/02/2023,14:30
43663,07/02/2023,14:30
43681,07/02/2023,14:30
43682,07/02/2023,14:30
43683,07/02/2023,14:30
43684,07/02/2023,14:30
43685,07/02/2023,14:30
43686,07/02/2023,14:30
43721,07/02/2023,14:30
43722,07/02/2023,14:30
43723,07/02/2023,14:30
43724,07/02/2023,14:30
43725,07/02/2023,14:30
43726,07/02/2023,14:30
43727,07/02/2023,14:30
43728,07/02/2023,14:30
43729,07/02/2023,14:30
43731,07/02/2023,14:30
43732,07/02/2023,14:30
43734,07/02/2023,14:30
43735,07/02/2023,14:30
43737,07/02/2023,14:30
43738,07/02/2023,14:30
43741,07/02/2023,14:30
43742,07/02/2023,14:30
43743,07/02/2023,14:30
43761,07/02/2023,14:30
43762,07/02/2023,14:30
43763,07/02/2023,14:30
43764,07/02/2023,14:30
43765,07/02/2023,14:30
43766,07/02/2023,14:30
43767,07/02/2023,14:30
43768,07/02/2023,14:30
43769,07/02/2023,14:30
43771,07/02/2023,14:30
43772,07/02/2023,14:30
43774,07/02/2023,14:30
43775,07/02/2023,14:30
43777,07/02/2023,14:30
43778,07/02/2023,14:30
43791,07/02/2023,14:30
43794,07/02/2023,14:30
43797,07/02/2023,14:30
43801,07/02/2023,14:30
43802,07/02/2023,14:30
43803,07/02/2023,14:30
43901,07/02/2023,14:30
43902,07/02/2023,14:30
43903,07/02/2023,14:30
43904,07/02/2023,14:30
43905,07/02/2023,14:30
43906,07/02/2023,14:30
43907,07/02/2023,14:30
43908,07/02/2023,14:30
43909,07/02/2023,14:30
43941,07/02/2023,14:30
43942,07/02/2023,14:30
43943,07/02/2023,14:30
43944,07/02/2023,14:30
43945,07/02/2023,14:30
43946,07/02/2023,14:30
43947,07/02/2023,14:30
43948,07/02/2023,14:30
43949,07/02/2023,14:30
43971,07/02/2023,14:30
43972,07/02/2023,14:30
43973,07/02/2023,14:30
43974,07/02/2023,14:30
43975,07/02/2023,14:30
43976,07/02/2023,14:30
44011,07/02/2023,14:30
44012,07/02/2023,14:30
44013,07/02/2023,14:30
44061,07/02/2023,14:30
44062,07/02/2023,14:30
44063,07/02/2023,14:30
44111,07/02/2023,14:30
44112,07/02/2023,14:30
44113,07/02/2023,14:30
44114,07/02/2023,14:30
44115,07/02/2023,14:30
44116,07/02/2023,14:30
44117,07/02/2023,14:30
44118,07/02/2023,14:30
44119,07/02/2023,14:30
44181,07/02/2023,14:30
44182,07/02/2023,14:30
44183,07/02/2023,14:30
44184,07/02/2023,14:30
44185,07/02/2023,14:30
44186,07/02/2023,14:30
44187,07/02/2023,14:30
44188,07/02/2023,14:30
44189,07/02/2023,14:30
44201,07/02/2023,14:30
44202,07/02/2023,14:30
44203,07/02/2023,14:30
44204,07/02/2023,14:30
44205,07/02/2023,14:30
44206,07/02/2023,14:30
44207,07/02/2023,14:30
44208,07/02/2023,14:30
44209,07/02/2023,14:30
44221,07/02/2023,14:30
44222,07/02/2023,14:30
44223,07/02/2023,14:30
44224,07/02/2023,14:30
44225,07/02/2023,14:30
44226,07/02/2023,14:30
44227,07/02/2023,14:30
44228,07/02/2023,14:30
44229,07/02/2023,14:30
44231,07/02/2023,14:30
44232,07/02/2023,14:30
44233,07/02/2023,14:30
44234,07/02/2023,14:30
44235,07/02/2023,14:30
44236,07/02/2023,14:30
44237,07/02/2023,14:30
44238,07/02/2023,14:30
44239,07/02/2023,14:30
44251,07/02/2023,14:30
44252,07/02/2023,14:30
44253,07/02/2023,14:30
44254,07/02/2023,14:30
44255,07/02/2023,14:30
44256,07/02/2023,14:30
44257,07/02/2023,14:30
44258,07/02/2023,14:30
44259,07/02/2023,14:30
44261,07/02/2023,14:30
44262,07/02/2023,14:30
44263,07/02/2023,14:30
44264,07/02/2023,14:30
44265,07/02/2023,14:30
44266,07/02/2023,14:30
44291,07/02/2023,14:30
44292,07/02/2023,14:30
44293,07/02/2023,14:30
44294,07/02/2023,14:30
44295,07/02/2023,14:30
44296,07/02/2023,14:30
44297,07/02/2023,14:30
44298,07/02/2023,14:30
44299,07/02/2023,14:30
44321,07/02/2023,14:30
44322,07/02/2023,14:30
44323,07/02/2023,14:30
44324,07/02/2023,14:30
44325,07/02/2023,14:30
44326,07/02/2023,14:30
44327,07/02/2023,14:30
44328,07/02/2023,14:30
44329,07/02/2023,14:30
44331,07/02/2023,14:30
44332,07/02/2023,14:30
44333,07/02/2023,14:30
44334,07/02/2023,14:30
44335,07/02/2023,14:30
44336,07/02/2023,14:30
44337,07/02/2023,14:30
44338,07/02/2023,14:30
44339,07/02/2023,14:30
44341,07/02/2023,14:30
44342,07/02/2023,14:30
44343,07/02/2023,14:30
44344,07/02/2023,14:30
44345,07/02/2023,14:30
44346,07/02/2023,14:30
44347,07/02/2023,14:30
44348,07/02/2023,14:30
44349,07/02/2023,14:30
44351,07/02/2023,14:30
44352,07/02/2023,14:30
44353,07/02/2023,14:30
44354,07/02/2023,14:30
44355,07/02/2023,14:30
44356,07/02/2023,14:30
44357,07/02/2023,14:30
44358,07/02/2023,14:30
44359,07/02/2023,14:30
44371,07/02/2023,14:30
44372,07/02/2023,14:30
44373,07/02/2023,14:30
44374,07/02/2023,14:30
44375,07/02/2023,14:30
44376,07/02/2023,14:30
44377,07/02/2023,14:30
44378,07/02/2023,14:30
44379,07/02/2023,14:30
44391,07/02/2023,14:30
44392,07/02/2023,14:30
44393,07/02/2023,14:30
44394,07/02/2023,14:30
44395,07/02/2023,14:30
44396,07/02/2023,14:30
44397,07/02/2023,14:30
44398,07/02/2023,14:30
44399,07/02/2023,14:30
44401,07/02/2023,14:30
44402,07/02/2023,14:30
44403,07/02/2023,14:30
44404,07/02/2023,14:30
44405,07/02/2023,14:30
44406,07/02/2023,14:30
44407,07/02/2023,14:30
44408,07/02/2023,14:30
44409,07/02/2023,14:30
44421,07/02/2023,14:30
44422,07/02/2023,14:30
44424,07/02/2023,14:30
44425,07/02/2023,14:30
44427,07/02/2023,14:30
44428,07/02/2023,14:30
44431,07/02/2023,14:30
44432,07/02/2023,14:30
44433,07/02/2023,14:30
44434,07/02/2023,14:30
44435,07/02/2023,14:30
44436,07/02/2023,14:30
44437,07/02/2023,14:30
44438,07/02/2023,14:30
44439,07/02/2023,14:30
44501,07/02/2023,14:30
44502,07/02/2023,14:30
44503,07/02/2023,14:30
44504,07/02/2023,14:30
44505,07/02/2023,14:30
44506,07/02/2023,14:30
44507,07/02/2023,14:30
44508,07/02/2023,14:30
44509,07/02/2023,14:30
44511,07/02/2023,14:30
44512,07/02/2023,14:30
44513,07/02/2023,14:30
44514,07/02/2023,14:30
44515,07/02/2023,14:30
44516,07/02/2023,14:30
44517,07/02/2023,14:30
44518,07/02/2023,14:30
44519,07/02/2023,14:30
44521,07/02/2023,14:30
44522,07/02/2023,14:30
44523,07/02/2023,14:30
44524,07/02/2023,14:30
44525,07/02/2023,14:30
44526,07/02/2023,14:30
44527,07/02/2023,14:30
44528,07/02/2023,14:30
44529,07/02/2023,14:30
44531,07/02/2023,14:30
44532,07/02/2023,14:30
44533,07/02/2023,14:30
44534,07/02/2023,14:30
44535,07/02/2023,14:30
44536,07/02/2023,14:30
44537,07/02/2023,14:30
44538,07/02/2023,14:30
44539,07/02/2023,14:30
44541,07/02/2023,14:30
44542,07/02/2023,14:30
44543,07/02/2023,14:30
44544,07/02/2023,14:30
44545,07/02/2023,14:30
44546,07/02/2023,14:30
44547,07/02/2023,14:30
44548,07/02/2023,14:30
44549,07/02/2023,14:30
44551,07/02/2023,14:30
44552,07/02/2023,14:30
44553,07/02/2023,14:30
44554,07/02/2023,14:30
44555,07/02/2023,14:30
44556,07/02/2023,14:30
44557,07/02/2023,14:30
44558,07/02/2023,14:30
44559,07/02/2023,14:30
44571,07/02/2023,14:30
44572,07/02/2023,14:30
44573,07/02/2023,14:30
44574,07/02/2023,14:30
44575,07/02/2023,14:30
44576,07/02/2023,14:30
44577,07/02/2023,14:30
44578,07/02/2023,14:30
44579,07/02/2023,14:30
44581,07/02/2023,14:30
44582,07/02/2023,14:30
44583,07/02/2023,14:30
44584,07/02/2023,14:30
44585,07/02/2023,14:30
44586,07/02/2023,14:30
44587,07/02/2023,14:30
44588,07/02/2023,14:30
44589,07/02/2023,14:30
44611,07/02/2023,14:30
44612,07/02/2023,14:30
44613,07/02/2023,14:30
44614,07/02/2023,14:30
44615,07/02/2023,14:30
44616,07/02/2023,14:30
44617,07/02/2023,14:30
44618,07/02/2023,14:30
44619,07/02/2023,14:30
44631,07/02/2023,14:30
44632,07/02/2023,14:30
44633,07/02/2023,14:30
44634,07/02/2023,14:30
44635,07/02/2023,14:30
44636,07/02/2023,14:30
44637,07/02/2023,14:30
44638,07/02/2023,14:30
44639,07/02/2023,14:30
44651,07/02/2023,14:30
44652,07/02/2023,14:30
44653,07/02/2023,14:30
44654,07/02/2023,14:30
44655,07/02/2023,14:30
44656,07/02/2023,14:30
44671,07/02/2023,14:30
44672,07/02/2023,14:30
44673,07/02/2023,14:30
44674,07/02/2023,14:30
44675,07/02/2023,14:30
44676,07/02/2023,14:30
44677,07/02/2023,14:30
44678,07/02/2023,14:30
44679,07/02/2023,14:30
44711,07/02/2023,14:30
44712,07/02/2023,14:30
44713,07/02/2023,14:30
44714,07/02/2023,14:30
44715,07/02/2023,14:30
44716,07/02/2023,14:30
44717,07/02/2023,14:30
44718,07/02/2023,14:30
44719,07/02/2023,14:30
44721,07/02/2023,14:30
44722,07/02/2023,14:30
44723,07/02/2023,14:30
44724,07/02/2023,14:30
44725,07/02/2023,14:30
44726,07/02/2023,14:30
44727,07/02/2023,14:30
44728,07/02/2023,14:30
44729,07/02/2023,14:30
44731,07/02/2023,14:30
44732,07/02/2023,14:30
44733,07/02/2023,14:30
44734,07/02/2023,14:30
44735,07/02/2023,14:30
44736,07/02/2023,14:30
44737,07/02/2023,14:30
44738,07/02/2023,14:30
44739,07/02/2023,14:30
44751,07/02/2023,14:30
44752,07/02/2023,14:30
44753,07/02/2023,14:30
44754,07/02/2023,14:30
44755,07/02/2023,14:30
44756,07/02/2023,14:30
44757,07/02/2023,14:30
44758,07/02/2023,14:30
44759,07/02/2023,14:30
44761,07/02/2023,14:30
44762,07/02/2023,14:30
44763,07/02/2023,14:30
44764,07/02/2023,14:30
44765,07/02/2023,14:30
44766,07/02/2023,14:30
44767,07/02/2023,14:30
44768,07/02/2023,14:30
44769,07/02/2023,14:30
44771,07/02/2023,14:30
44772,07/02/2023,14:30
44773,07/02/2023,14:30
44774,07/02/2023,14:30
44775,07/02/2023,14:30
44776,07/02/2023,14:30
44777,07/02/2023,14:30
44778,07/02/2023,14:30
44779,07/02/2023,14:30
44781,07/02/2023,14:30
44782,07/02/2023,14:30
44783,07/02/2023,14:30
44784,07/02/2023,14:30
44785,07/02/2023,14:30
44786,07/02/2023,14:30
44787,07/02/2023,14:30
44788,07/02/2023,14:30
44789,07/02/2023,14:30
44831,07/02/2023,14:30
44832,07/02/2023,14:30
44833,07/02/2023,14:30
44834,07/02/2023,14:30
44835,07/02/2023,14:30
44836,07/02/2023,14:30
44837,07/02/2023,14:30
44838,07/02/2023,14:30
44839,07/02/2023,14:30
44881,07/02/2023,14:30
44882,07/02/2023,14:30
44883,07/02/2023,14:30
44884,07/02/2023,14:30
44885,07/02/2023,14:30
44886,07/02/2023,14:30
44887,07/02/2023,14:30
44888,07/02/2023,14:30
44889,07/02/2023,14:30
44901,07/02/2023,14:30
44902,07/02/2023,14:30
44903,07/02/2023,14:30
44904,07/02/2023,14:30
44905,07/02/2023,14:30
44906,07/02/2023,14:30
44907,07/02/2023,14:30
44908,07/02/2023,14:30
44909,07/02/2023,14:30
44951,07/02/2023,14:30
44952,07/02/2023,14:30
44953,07/02/2023,14:30
44954,07/02/2023,14:30
44955,07/02/2023,14:30
44956,07/02/2023,14:30
44957,07/02/2023,14:30
44958,07/02/2023,14:30
44959,07/02/2023,14:30
44961,07/02/2023,14:30
44962,07/02/2023,14:30
44963,07/02/2023,14:30
44964,07/02/2023,14:30
44965,07/02/2023,14:30
44966,07/02/2023,14:30
44967,07/02/2023,14:30
44968,07/02/2023,14:30
44969,07/02/2023,14:30
45001,07/02/2023,14:30
45002,07/02/2023,14:30
45003,07/02/2023,14:30
45004,07/02/2023,14:30
45005,07/02/2023,14:30
45006,07/02/2023,14:30
45007,07/02/2023,14:30
45008,07/02/2023,14:30
45009,07/02/2023,14:30
45011,07/02/2023,14:30
45012,07/02/2023,14:30
45013,07/02/2023,14:30
45014,07/02/2023,14:30
45015,07/02/2023,14:30
45016,07/02/2023,14:30
45017,07/02/2023,14:30
45018,07/02/2023,14:30
45019,07/02/2023,14:30
45021,07/02/2023,14:30
45022,07/02/2023,14:30
45023,07/02/2023,14:30
45071,07/02/2023,14:30
45072,07/02/2023,14:30
45073,07/02/2023,14:30
45074,07/02/2023,14:30
45075,07/02/2023,14:30
45076,07/02/2023,14:30
45077,07/02/2023,14:30
45078,07/02/2023,14:30
45079,07/02/2023,14:30
45081,07/02/2023,14:30
45082,07/02/2023,14:30
45083,07/02/2023,14:30
45084,07/02/2023,14:30
45085,07/02/2023,14:30
45086,07/02/2023,14:30
45111,07/02/2023,14:30
45112,07/02/2023,14:30
45114,07/02/2023,14:30
45115,07/02/2023,14:30
45117,07/02/2023,14:30
45118,07/02/2023,14:30
45121,07/02/2023,14:30
45122,07/02/2023,14:30
45123,07/02/2023,14:30
45124,07/02/2023,14:30
45125,07/02/2023,14:30
45126,07/02/2023,14:30
45127,07/02/2023,14:30
45128,07/02/2023,14:30
45129,07/02/2023,14:30
45131,07/02/2023,14:30
45132,07/02/2023,14:30
45133,07/02/2023,14:30
45134,07/02/2023,14:30
45135,07/02/2023,14:30
45136,07/02/2023,14:30
45137,07/02/2023,14:30
45138,07/02/2023,14:30
45139,07/02/2023,14:30
45151,07/02/2023,14:30
45152,07/02/2023,14:30
45153,07/02/2023,14:30
45154,07/02/2023,14:30
45155,07/02/2023,14:30
45156,07/02/2023,14:30
45157,07/02/2023,14:30
45158,07/02/2023,14:30
45159,07/02/2023,14:30
45251,07/02/2023,14:30
45252,07/02/2023,14:30
45253,07/02/2023,14:30
45254,07/02/2023,14:30
45255,07/02/2023,14:30
45256,07/02/2023,14:30
45257,07/02/2023,14:30
45258,07/02/2023,14:30
45259,07/02/2023,14:30
45261,07/02/2023,14:30
45262,07/02/2023,14:30
45263,07/02/2023,14:30
45311,07/02/2023,14:30
45312,07/02/2023,14:30
45313,07/02/2023,14:30
45314,07/02/2023,14:30
45315,07/02/2023,14:30
45316,07/02/2023,14:30
45317,07/02/2023,14:30
45318,07/02/2023,14:30
45319,07/02/2023,14:30
45341,07/02/2023,14:30
45342,07/02/2023,14:30
45343,07/02/2023,14:30
45344,07/02/2023,14:30
45345,07/02/2023,14:30
45346,07/02/2023,14:30
45347,07/02/2023,14:30
45348,07/02/2023,14:30
45349,07/02/2023,14:30
45351,07/02/2023,14:30
45352,07/02/2023,14:30
45353,07/02/2023,14:30
45354,07/02/2023,14:30
45355,07/02/2023,14:30
45356,07/02/2023,14:30
45357,07/02/2023,14:30
45358,07/02/2023,14:30
45359,07/02/2023,14:30
45361,07/02/2023,14:30
45362,07/02/2023,14:30
45363,07/02/2023,14:30
45364,07/02/2023,14:30
45365,07/02/2023,14:30
45366,07/02/2023,14:30
45367,07/02/2023,14:30
45368,07/02/2023,14:30
45369,07/02/2023,14:30
45371,07/02/2023,14:30
45372,07/02/2023,14:30
45373,07/02/2023,14:30
45374,07/02/2023,14:30
45375,07/02/2023,14:30
45376,07/02/2023,14:30
45377,07/02/2023,14:30
45378,07/02/2023,14:30
45379,07/02/2023,14:30
45391,07/02/2023,14:30
45392,07/02/2023,14:30
45393,07/02/2023,14:30
45394,07/02/2023,14:30
45395,07/02/2023,14:30
45396,07/02/2023,14:30
45397,07/02/2023,14:30
45398,07/02/2023,14:30
45399,07/02/2023,14:30
45441,07/02/2023,14:30
45442,07/02/2023,14:30
45443,07/02/2023,14:30
45444,07/02/2023,14:30
45445,07/02/2023,14:30
45446,07/02/2023,14:30
45447,07/02/2023,14:30
45448,07/02/2023,14:30
45449,07/02/2023,14:30
45451,07/02/2023,14:30
45452,07/02/2023,14:30
45453,07/02/2023,14:30
45454,07/02/2023,14:30
45455,07/02/2023,14:30
45456,07/02/2023,14:30
45457,07/02/2023,14:30
45458,07/02/2023,14:30
45459,07/02/2023,14:30
45461,07/02/2023,14:30
45462,07/02/2023,14:30
45463,07/02/2023,14:30
45464,07/02/2023,14:30
45465,07/02/2023,14:30
45466,07/02/2023,14:30
45467,07/02/2023,14:30
45468,07/02/2023,14:30
45469,07/02/2023,14:30
45471,07/02/2023,14:30
45472,07/02/2023,14:30
45473,07/02/2023,14:30
45474,07/02/2023,14:30
45475,07/02/2023,14:30
45476,07/02/2023,14:30
45477,07/02/2023,14:30
45478,07/02/2023,14:30
45479,07/02/2023,14:30
45491,07/02/2023,14:30
45521,07/02/2023,14:30
45522,07/02/2023,14:30
45523,07/02/2023,14:30
45524,07/02/2023,14:30
45525,07/02/2023,14:30
45526,07/02/2023,14:30
45527,07/02/2023,14:30
45528,07/02/2023,14:30
45529,07/02/2023,14:30
45581,07/02/2023,14:30
45582,07/02/2023,14:30
45583,07/02/2023,14:30
45584,07/02/2023,14:30
45585,07/02/2023,14:30
45586,07/02/2023,14:30
45587,07/02/2023,14:30
45588,07/02/2023,14:30
45589,07/02/2023,14:30
45611,07/02/2023,14:30
45612,07/02/2023,14:30
45613,07/02/2023,14:30
45614,07/02/2023,14:30
45615,07/02/2023,14:30
45616,07/02/2023,14:30
45617,07/02/2023,14:30
45618,07/02/2023,14:30
45619,07/02/2023,14:30
45621,07/02/2023,14:30
45622,07/02/2023,14:30
45623,07/02/2023,14:30
45624,07/02/2023,14:30
45625,07/02/2023,14:30
45626,07/02/2023,14:30
45627,07/02/2023,14:30
45628,07/02/2023,14:30
45629,07/02/2023,14:30
45631,07/02/2023,14:30
45632,07/02/2023,14:30
45633,07/02/2023,14:30
45634,07/02/2023,14:30
45635,07/02/2023,14:30
45636,07/02/2023,14:30
45637,07/02/2023,14:30
45638,07/02/2023,14:30
45639,07/02/2023,14:30
45661,07/02/2023,14:30
45662,07/02/2023,14:30
45663,07/02/2023,14:30
45664,07/02/2023,14:30
45665,07/02/2023,14:30
45666,07/02/2023,14:30
45667,07/02/2023,14:30
45668,07/02/2023,14:30
45669,07/02/2023,14:30
45711,07/02/2023,14:30
45712,07/02/2023,14:30
45713,07/02/2023,14:30
45714,07/02/2023,14:30
45715,07/02/2023,14:30
45716,07/02/2023,14:30
45717,07/02/2023,14:30
45718,07/02/2023,14:30
45719,07/02/2023,14:30
45751,07/02/2023,14:30
45752,07/02/2023,14:30
45753,07/02/2023,14:30
45754,07/02/2023,14:30
45755,07/02/2023,14:30
45756,07/02/2023,14:30
45757,07/02/2023,14:30
45758,07/02/2023,14:30
45759,07/02/2023,14:30
45781,07/02/2023,14:30
45782,07/02/2023,14:30
45783,07/02/2023,14:30
45784,07/02/2023,14:30
45785,07/02/2023,14:30
45786,07/02/2023,14:30
45787,07/02/2023,14:30
45788,07/02/2023,14:30
45789,07/02/2023,14:30
45801,07/02/2023,14:30
45802,07/02/2023,14:30
45804,07/02/2023,14:30
45805,07/02/2023,14:30
45851,07/02/2023,14:30
45852,07/02/2023,14:30
45853,07/02/2023,14:30
45854,07/02/2023,14:30
45855,07/02/2023,14:30
45856,07/02/2023,14:30
45857,07/02/2023,14:30
45858,07/02/2023,14:30
45859,07/02/2023,14:30
45871,07/02/2023,14:30
45872,07/02/2023,14:30
45873,07/02/2023,14:30
45874,07/02/2023,14:30
45875,07/02/2023,14:30
45876,07/02/2023,14:30
45877,07/02/2023,14:30
45878,07/02/2023,14:30
45879,07/02/2023,14:30
45901,07/02/2023,14:30
45902,07/02/2023,14:30
45903,07/02/2023,14:30
45904,07/02/2023,14:30
45905,07/02/2023,14:30
45906,07/02/2023,14:30
45951,07/02/2023,14:30
45952,07/02/2023,14:30
45953,07/02/2023,14:30
45954,07/02/2023,14:30
45955,07/02/2023,14:30
45956,07/02/2023,14:30
46011,07/02/2023,14:30
46012,07/02/2023,14:30
46013,07/02/2023,14:30
46014,07/02/2023,14:30
46015,07/02/2023,14:30
46016,07/02/2023,14:30
46017,07/02/2023,14:30
46018,07/02/2023,14:30
46019,07/02/2023,14:30
46051,07/02/2023,14:30
46052,07/02/2023,14:30
46053,07/02/2023,14:30
46061,07/02/2023,14:30
46062,07/02/2023,14:30
46063,07/02/2023,14:30
46064,07/02/2023,14:30
46065,07/02/2023,14:30
46066,07/02/2023,14:30
46067,07/02/2023,14:30
46068,07/02/2023,14:30
46069,07/02/2023,14:30
46131,07/02/2023,14:30
46132,07/02/2023,14:30
46133,07/02/2023,14:30
46134,07/02/2023,14:30
46135,07/02/2023,14:30
46136,07/02/2023,14:30
46137,07/02/2023,14:30
46138,07/02/2023,14:30
46139,07/02/2023,14:30
46171,07/02/2023,14:30
46172,07/02/2023,14:30
46173,07/02/2023,14:30
46174,07/02/2023,14:30
46175,07/02/2023,14:30
46176,07/02/2023,14:30
46177,07/02/2023,14:30
46178,07/02/2023,14:30
46179,07/02/2023,14:30
46201,07/02/2023,14:30
46202,07/02/2023,14:30
46203,07/02/2023,14:30
46204,07/02/2023,14:30
46205,07/02/2023,14:30
46206,07/02/2023,14:30
46207,07/02/2023,14:30
46208,07/02/2023,14:30
46209,07/02/2023,14:30
46211,07/02/2023,14:30
46212,07/02/2023,14:30
46213,07/02/2023,14:30
46214,07/02/2023,14:30
46215,07/02/2023,14:30
46216,07/02/2023,14:30
46217,07/02/2023,14:30
46218,07/02/2023,14:30
46219,07/02/2023,14:30
46221,07/02/2023,14:30
46222,07/02/2023,14:30
46224,07/02/2023,14:30
46225,07/02/2023,14:30
46227,07/02/2023,14:30
46228,07/02/2023,14:30
46231,07/02/2023,14:30
46232,07/02/2023,14:30
46233,07/02/2023,14:30
46234,07/02/2023,14:30
46235,07/02/2023,14:30
46236,07/02/2023,14:30
46237,07/02/2023,14:30
46238,07/02/2023,14:30
46239,07/02/2023,14:30
46241,07/02/2023,14:30
46242,07/02/2023,14:30
46243,07/02/2023,14:30
46244,07/02/2023,14:30
46245,07/02/2023,14:30
46246,07/02/2023,14:30
46247,07/02/2023,14:30
46248,07/02/2023,14:30
46249,07/02/2023,14:30
46271,07/02/2023,14:30
46272,07/02/2023,14:30
46273,07/02/2023,14:30
46274,07/02/2023,14:30
46275,07/02/2023,14:30
46276,07/02/2023,14:30
46277,07/02/2023,14:30
46278,07/02/2023,14:30
