CELLID,NODEBID,COD RF,NODEBNAME,RNC,Estado,Región RF,Region Comercial,Latitud,Longitud
45447,4544,1772,Trinidad La Capilla PTG,ACA,Portuguesa,Central,Centro Occidente,8.714569,-68.832297
45448,4544,1772,Trinidad La Capilla PTG,ACA,Portuguesa,Central,Centro Occidente,8.714569,-68.832297
45449,4544,1772,Trinidad La Capilla PTG,ACA,Portuguesa,Central,Centro Occidente,8.714569,-68.832297
45451,4545,2302,La Orchila DGT,CNT,Dependencias Federales,Gran Caracas,Gran Caracas,11.9532222,-66.68636111111
45452,4545,2302,La Orchila DGT,CNT,Dependencias Federales,Gran Caracas,Gran Caracas,11.9532222,-66.68636111111
45453,4545,2302,La Orchila DGT,CNT,Dependencias Federales,Gran Caracas,Gran Caracas,11.9532222,-66.68636111111
45454,4545,2302,La Orchila DGT,CNT,Dependencias Federales,Gran Caracas,Gran Caracas,11.9532222,-66.68636111111
45455,4545,2302,La Orchila DGT,CNT,Dependencias Federales,Gran Caracas,Gran Caracas,11.9532222,-66.68636111111
45456,4545,2302,La Orchila DGT,CNT,Dependencias Federales,Gran Caracas,Gran Caracas,11.9532222,-66.68636111111
45457,4545,2302,La Orchila DGT,CNT,Dependencias Federales,Gran Caracas,Gran Caracas,11.9532222,-66.68636111111
45458,4545,2302,La Orchila DGT,CNT,Dependencias Federales,Gran Caracas,Gran Caracas,11.9532222,-66.68636111111
45459,4545,2302,La Orchila DGT,CNT,Dependencias Federales,Gran Caracas,Gran Caracas,11.9532222,-66.68636111111
45461,4546,2380,Gimnasio Cubierto UCV,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493547,-66.881858
45462,4546,2380,Gimnasio Cubierto UCV,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493547,-66.881858
45463,4546,2380,Gimnasio Cubierto UCV,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493547,-66.881858
45464,4546,2380,Gimnasio Cubierto UCV,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493547,-66.881858
45465,4546,2380,Gimnasio Cubierto UCV,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493547,-66.881858
45466,4546,2380,Gimnasio Cubierto UCV,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493547,-66.881858
45467,4546,2380,Gimnasio Cubierto UCV,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493547,-66.881858
45468,4546,2380,Gimnasio Cubierto UCV,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493547,-66.881858
45469,4546,2380,Gimnasio Cubierto UCV,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493547,-66.881858
45471,4547,4396,Barrio los Cocos,LCH,Sucre,Oriente,Oriente,10.641214,-63.258442
45472,4547,4396,Barrio los Cocos,LCH,Sucre,Oriente,Oriente,10.641214,-63.258442
45473,4547,4396,Barrio los Cocos,LCH,Sucre,Oriente,Oriente,10.641214,-63.258442
45474,4547,4396,Barrio los Cocos,LCH,Sucre,Oriente,Oriente,10.641214,-63.258442
45475,4547,4396,Barrio los Cocos,LCH,Sucre,Oriente,Oriente,10.641214,-63.258442
45476,4547,4396,Barrio los Cocos,LCH,Sucre,Oriente,Oriente,10.641214,-63.258442
45477,4547,4396,Barrio los Cocos,LCH,Sucre,Oriente,Oriente,10.641214,-63.258442
45478,4547,4396,Barrio los Cocos,LCH,Sucre,Oriente,Oriente,10.641214,-63.258442
45479,4547,4396,Barrio los Cocos,LCH,Sucre,Oriente,Oriente,10.641214,-63.258442
45491,4549,4649,Mochima Pueblo,LCH,Sucre,Oriente,Oriente,10.34638,-64.341164
45521,4552,4590,El Miamo,PTO,Bolívar,Oriente,Guayana,7.646025,-61.781497
45522,4552,4590,El Miamo,PTO,Bolívar,Oriente,Guayana,7.646025,-61.781497
45523,4552,4590,El Miamo,PTO,Bolívar,Oriente,Guayana,7.646025,-61.781497
45524,4552,4590,El Miamo,PTO,Bolívar,Oriente,Guayana,7.646025,-61.781497
45525,4552,4590,El Miamo,PTO,Bolívar,Oriente,Guayana,7.646025,-61.781497
45526,4552,4590,El Miamo,PTO,Bolívar,Oriente,Guayana,7.646025,-61.781497
45527,4552,4590,El Miamo,PTO,Bolívar,Oriente,Guayana,7.646025,-61.781497
45528,4552,4590,El Miamo,PTO,Bolívar,Oriente,Guayana,7.646025,-61.781497
45529,4552,4590,El Miamo,PTO,Bolívar,Oriente,Guayana,7.646025,-61.781497
45581,4558,2682,Fuerte Tiuna (Ministerio de la Defensa),LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.460773,-66.899888
45582,4558,2682,Fuerte Tiuna (Ministerio de la Defensa),LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.460773,-66.899888
45583,4558,2682,Fuerte Tiuna (Ministerio de la Defensa),LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.460773,-66.899888
45584,4558,2682,Fuerte Tiuna (Ministerio de la Defensa),LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.460773,-66.899888
45585,4558,2682,Fuerte Tiuna (Ministerio de la Defensa),LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.460773,-66.899888
45586,4558,2682,Fuerte Tiuna (Ministerio de la Defensa),LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.460773,-66.899888
45587,4558,2682,Fuerte Tiuna (Ministerio de la Defensa),LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.460773,-66.899888
45588,4558,2682,Fuerte Tiuna (Ministerio de la Defensa),LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.460773,-66.899888
45589,4558,2682,Fuerte Tiuna (Ministerio de la Defensa),LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.460773,-66.899888
45611,4561,4263,La Asuncion II NVA (MVS La Asuncion),PLM,Nueva Esparta,Oriente,Oriente,11.04513,-63.860219
45612,4561,4263,La Asuncion II NVA (MVS La Asuncion),PLM,Nueva Esparta,Oriente,Oriente,11.04513,-63.860219
45613,4561,4263,La Asuncion II NVA (MVS La Asuncion),PLM,Nueva Esparta,Oriente,Oriente,11.04513,-63.860219
45614,4561,4263,La Asuncion II NVA (MVS La Asuncion),PLM,Nueva Esparta,Oriente,Oriente,11.04513,-63.860219
45615,4561,4263,La Asuncion II NVA (MVS La Asuncion),PLM,Nueva Esparta,Oriente,Oriente,11.04513,-63.860219
45616,4561,4263,La Asuncion II NVA (MVS La Asuncion),PLM,Nueva Esparta,Oriente,Oriente,11.04513,-63.860219
45617,4561,4263,La Asuncion II NVA (MVS La Asuncion),PLM,Nueva Esparta,Oriente,Oriente,11.04513,-63.860219
45618,4561,4263,La Asuncion II NVA (MVS La Asuncion),PLM,Nueva Esparta,Oriente,Oriente,11.04513,-63.860219
45619,4561,4263,La Asuncion II NVA (MVS La Asuncion),PLM,Nueva Esparta,Oriente,Oriente,11.04513,-63.860219
45621,4562,1505,San Juan Sur BTO,BTO,Lara,Central,Centro Occidente,10.062241,-69.323386
45622,4562,1505,San Juan Sur BTO,BTO,Lara,Central,Centro Occidente,10.062241,-69.323386
45623,4562,1505,San Juan Sur BTO,BTO,Lara,Central,Centro Occidente,10.062241,-69.323386
45624,4562,1505,San Juan Sur BTO,BTO,Lara,Central,Centro Occidente,10.062241,-69.323386
45625,4562,1505,San Juan Sur BTO,BTO,Lara,Central,Centro Occidente,10.062241,-69.323386
45626,4562,1505,San Juan Sur BTO,BTO,Lara,Central,Centro Occidente,10.062241,-69.323386
45627,4562,1505,San Juan Sur BTO,BTO,Lara,Central,Centro Occidente,10.062241,-69.323386
45628,4562,1505,San Juan Sur BTO,BTO,Lara,Central,Centro Occidente,10.062241,-69.323386
45629,4562,1505,San Juan Sur BTO,BTO,Lara,Central,Centro Occidente,10.062241,-69.323386
45631,4563,2624,Plaza Venezuela III,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.498075,-66.887386
45632,4563,2624,Plaza Venezuela III,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.498075,-66.887386
45633,4563,2624,Plaza Venezuela III,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.498075,-66.887386
45634,4563,2624,Plaza Venezuela III,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.498075,-66.887386
45635,4563,2624,Plaza Venezuela III,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.498075,-66.887386
45636,4563,2624,Plaza Venezuela III,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.498075,-66.887386
45637,4563,2624,Plaza Venezuela III,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.498075,-66.887386
45638,4563,2624,Plaza Venezuela III,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.498075,-66.887386
45639,4563,2624,Plaza Venezuela III,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.498075,-66.887386
45661,4566,4575,Upata Centro II (CANTV),PTO,Bolívar,Oriente,Guayana,8.01375,-62.40573
45662,4566,4575,Upata Centro II (CANTV),PTO,Bolívar,Oriente,Guayana,8.01375,-62.40573
45663,4566,4575,Upata Centro II (CANTV),PTO,Bolívar,Oriente,Guayana,8.01375,-62.40573
45664,4566,4575,Upata Centro II (CANTV),PTO,Bolívar,Oriente,Guayana,8.01375,-62.40573
45665,4566,4575,Upata Centro II (CANTV),PTO,Bolívar,Oriente,Guayana,8.01375,-62.40573
45666,4566,4575,Upata Centro II (CANTV),PTO,Bolívar,Oriente,Guayana,8.01375,-62.40573
45667,4566,4575,Upata Centro II (CANTV),PTO,Bolívar,Oriente,Guayana,8.01375,-62.40573
45668,4566,4575,Upata Centro II (CANTV),PTO,Bolívar,Oriente,Guayana,8.01375,-62.40573
45669,4566,4575,Upata Centro II (CANTV),PTO,Bolívar,Oriente,Guayana,8.01375,-62.40573
45711,4571,4641,Autopista Cdad Bolívar Pto Ordaz,PTO,Bolívar,Oriente,Guayana,8.239944,-62.847361
45712,4571,4641,Autopista Cdad Bolívar Pto Ordaz,PTO,Bolívar,Oriente,Guayana,8.239944,-62.847361
45713,4571,4641,Autopista Cdad Bolívar Pto Ordaz,PTO,Bolívar,Oriente,Guayana,8.239944,-62.847361
45714,4571,4641,Autopista Cdad Bolívar Pto Ordaz,PTO,Bolívar,Oriente,Guayana,8.239944,-62.847361
45715,4571,4641,Autopista Cdad Bolívar Pto Ordaz,PTO,Bolívar,Oriente,Guayana,8.239944,-62.847361
45716,4571,4641,Autopista Cdad Bolívar Pto Ordaz,PTO,Bolívar,Oriente,Guayana,8.239944,-62.847361
45717,4571,4641,Autopista Cdad Bolívar Pto Ordaz,PTO,Bolívar,Oriente,Guayana,8.239944,-62.847361
45718,4571,4641,Autopista Cdad Bolívar Pto Ordaz,PTO,Bolívar,Oriente,Guayana,8.239944,-62.847361
45719,4571,4641,Autopista Cdad Bolívar Pto Ordaz,PTO,Bolívar,Oriente,Guayana,8.239944,-62.847361
45751,4575,1450,Barrio Jose Felix Rivas BTO (DGT Cerrajones),BTO,Lara,Central,Centro Occidente,10.028464,-69.374942
45752,4575,1450,Barrio Jose Felix Rivas BTO (DGT Cerrajones),BTO,Lara,Central,Centro Occidente,10.028464,-69.374942
45753,4575,1450,Barrio Jose Felix Rivas BTO (DGT Cerrajones),BTO,Lara,Central,Centro Occidente,10.028464,-69.374942
45754,4575,1450,Barrio Jose Felix Rivas BTO (DGT Cerrajones),BTO,Lara,Central,Centro Occidente,10.028464,-69.374942
45755,4575,1450,Barrio Jose Felix Rivas BTO (DGT Cerrajones),BTO,Lara,Central,Centro Occidente,10.028464,-69.374942
45756,4575,1450,Barrio Jose Felix Rivas BTO (DGT Cerrajones),BTO,Lara,Central,Centro Occidente,10.028464,-69.374942
45757,4575,1450,Barrio Jose Felix Rivas BTO (DGT Cerrajones),BTO,Lara,Central,Centro Occidente,10.028464,-69.374942
45758,4575,1450,Barrio Jose Felix Rivas BTO (DGT Cerrajones),BTO,Lara,Central,Centro Occidente,10.028464,-69.374942
45759,4575,1450,Barrio Jose Felix Rivas BTO (DGT Cerrajones),BTO,Lara,Central,Centro Occidente,10.028464,-69.374942
45781,4578,1501,Barrio Los Naranjos BTO MVS,BTO,Lara,Central,Centro Occidente,10.030686,-69.270497
45782,4578,1501,Barrio Los Naranjos BTO MVS,BTO,Lara,Central,Centro Occidente,10.030686,-69.270497
45783,4578,1501,Barrio Los Naranjos BTO MVS,BTO,Lara,Central,Centro Occidente,10.030686,-69.270497
45784,4578,1501,Barrio Los Naranjos BTO MVS,BTO,Lara,Central,Centro Occidente,10.030686,-69.270497
45785,4578,1501,Barrio Los Naranjos BTO MVS,BTO,Lara,Central,Centro Occidente,10.030686,-69.270497
45786,4578,1501,Barrio Los Naranjos BTO MVS,BTO,Lara,Central,Centro Occidente,10.030686,-69.270497
45787,4578,1501,Barrio Los Naranjos BTO MVS,BTO,Lara,Central,Centro Occidente,10.030686,-69.270497
45788,4578,1501,Barrio Los Naranjos BTO MVS,BTO,Lara,Central,Centro Occidente,10.030686,-69.270497
45789,4578,1501,Barrio Los Naranjos BTO MVS,BTO,Lara,Central,Centro Occidente,10.030686,-69.270497
45801,4580,,,CNT,,,,,
45802,4580,,,CNT,,,,,
45804,4580,,,CNT,,,,,
45805,4580,,,CNT,,,,,
45851,4585,1787,Urb. Las Americas BTO (Mudanza),BTO,Lara,Central,Centro Occidente,10.047241,-69.388719
45852,4585,1787,Urb. Las Americas BTO (Mudanza),BTO,Lara,Central,Centro Occidente,10.047241,-69.388719
45853,4585,1787,Urb. Las Americas BTO (Mudanza),BTO,Lara,Central,Centro Occidente,10.047241,-69.388719
45854,4585,1787,Urb. Las Americas BTO (Mudanza),BTO,Lara,Central,Centro Occidente,10.047241,-69.388719
45855,4585,1787,Urb. Las Americas BTO (Mudanza),BTO,Lara,Central,Centro Occidente,10.047241,-69.388719
45856,4585,1787,Urb. Las Americas BTO (Mudanza),BTO,Lara,Central,Centro Occidente,10.047241,-69.388719
45857,4585,1787,Urb. Las Americas BTO (Mudanza),BTO,Lara,Central,Centro Occidente,10.047241,-69.388719
45858,4585,1787,Urb. Las Americas BTO (Mudanza),BTO,Lara,Central,Centro Occidente,10.047241,-69.388719
45859,4585,1787,Urb. Las Americas BTO (Mudanza),BTO,Lara,Central,Centro Occidente,10.047241,-69.388719
45871,4587,2628,Meliá Caracas,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.4929,-66.8767
45872,4587,2628,Meliá Caracas,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.4929,-66.8767
45873,4587,2628,Meliá Caracas,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.4929,-66.8767
45874,4587,2628,Meliá Caracas,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.4929,-66.8767
45875,4587,2628,Meliá Caracas,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.4929,-66.8767
45876,4587,2628,Meliá Caracas,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.4929,-66.8767
45877,4587,2628,Meliá Caracas,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.4929,-66.8767
45878,4587,2628,Meliá Caracas,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.4929,-66.8767
45879,4587,2628,Meliá Caracas,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.4929,-66.8767
45901,4590,4327,Guaca SUC,LCH,Sucre,Oriente,Oriente,10.670631,-63.396531
45902,4590,4327,Guaca SUC,LCH,Sucre,Oriente,Oriente,10.670631,-63.396531
45903,4590,4327,Guaca SUC,LCH,Sucre,Oriente,Oriente,10.670631,-63.396531
45904,4590,4327,Guaca SUC,LCH,Sucre,Oriente,Oriente,10.670631,-63.396531
45905,4590,4327,Guaca SUC,LCH,Sucre,Oriente,Oriente,10.670631,-63.396531
45906,4590,4327,Guaca SUC,LCH,Sucre,Oriente,Oriente,10.670631,-63.396531
45951,4595,3980,Residencia del Gobernador BRN,ACA,Barinas,Occidente,Andes,8.624528,-70.225591
45952,4595,3980,Residencia del Gobernador BRN,ACA,Barinas,Occidente,Andes,8.624528,-70.225591
45953,4595,3980,Residencia del Gobernador BRN,ACA,Barinas,Occidente,Andes,8.624528,-70.225591
45954,4595,3980,Residencia del Gobernador BRN,ACA,Barinas,Occidente,Andes,8.624528,-70.225591
45955,4595,3980,Residencia del Gobernador BRN,ACA,Barinas,Occidente,Andes,8.624528,-70.225591
45956,4595,3980,Residencia del Gobernador BRN,ACA,Barinas,Occidente,Andes,8.624528,-70.225591
46011,4601,1510,Barrio Independencia San Felipe,BTO,Yaracuy,Central,Centro Occidente,10.330214,-68.747608
46012,4601,1510,Barrio Independencia San Felipe,BTO,Yaracuy,Central,Centro Occidente,10.330214,-68.747608
46013,4601,1510,Barrio Independencia San Felipe,BTO,Yaracuy,Central,Centro Occidente,10.330214,-68.747608
46014,4601,1510,Barrio Independencia San Felipe,BTO,Yaracuy,Central,Centro Occidente,10.330214,-68.747608
46015,4601,1510,Barrio Independencia San Felipe,BTO,Yaracuy,Central,Centro Occidente,10.330214,-68.747608
46016,4601,1510,Barrio Independencia San Felipe,BTO,Yaracuy,Central,Centro Occidente,10.330214,-68.747608
46017,4601,1510,Barrio Independencia San Felipe,BTO,Yaracuy,Central,Centro Occidente,10.330214,-68.747608
46018,4601,1510,Barrio Independencia San Felipe,BTO,Yaracuy,Central,Centro Occidente,10.330214,-68.747608
46019,4601,1510,Barrio Independencia San Felipe,BTO,Yaracuy,Central,Centro Occidente,10.330214,-68.747608
46051,4605,4318,Venetur Margarita,PLM,Nueva Esparta,Oriente,Oriente,10.976647,-63.821306
46052,4605,4318,Venetur Margarita,PLM,Nueva Esparta,Oriente,Oriente,10.976647,-63.821306
46053,4605,4318,Venetur Margarita,PLM,Nueva Esparta,Oriente,Oriente,10.976647,-63.821306
46061,4606,2425,Teresa Carreño,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.499019,-66.897997
46062,4606,2425,Teresa Carreño,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.499019,-66.897997
46063,4606,2425,Teresa Carreño,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.499019,-66.897997
46064,4606,2425,Teresa Carreño,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.499019,-66.897997
46065,4606,2425,Teresa Carreño,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.499019,-66.897997
46066,4606,2425,Teresa Carreño,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.499019,-66.897997
46067,4606,2425,Teresa Carreño,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.499019,-66.897997
46068,4606,2425,Teresa Carreño,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.499019,-66.897997
46069,4606,2425,Teresa Carreño,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.499019,-66.897997
46131,4613,2830,Macarao II,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.425227,-67.032082
46132,4613,2830,Macarao II,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.425227,-67.032082
46133,4613,2830,Macarao II,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.425227,-67.032082
46134,4613,2830,Macarao II,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.425227,-67.032082
46135,4613,2830,Macarao II,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.425227,-67.032082
46136,4613,2830,Macarao II,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.425227,-67.032082
46137,4613,2830,Macarao II,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.425227,-67.032082
46138,4613,2830,Macarao II,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.425227,-67.032082
46139,4613,2830,Macarao II,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.425227,-67.032082
46171,4617,1624,Poblado 03 PTG,ACA,Portuguesa,Central,Centro Occidente,9.02244444,-68.94988889
46172,4617,1624,Poblado 03 PTG,ACA,Portuguesa,Central,Centro Occidente,9.02244444,-68.94988889
46173,4617,1624,Poblado 03 PTG,ACA,Portuguesa,Central,Centro Occidente,9.02244444,-68.94988889
46174,4617,1624,Poblado 03 PTG,ACA,Portuguesa,Central,Centro Occidente,9.02244444,-68.94988889
46175,4617,1624,Poblado 03 PTG,ACA,Portuguesa,Central,Centro Occidente,9.02244444,-68.94988889
46176,4617,1624,Poblado 03 PTG,ACA,Portuguesa,Central,Centro Occidente,9.02244444,-68.94988889
46177,4617,1624,Poblado 03 PTG,ACA,Portuguesa,Central,Centro Occidente,9.02244444,-68.94988889
46178,4617,1624,Poblado 03 PTG,ACA,Portuguesa,Central,Centro Occidente,9.02244444,-68.94988889
46179,4617,1624,Poblado 03 PTG,ACA,Portuguesa,Central,Centro Occidente,9.02244444,-68.94988889
46201,4620,3533,Alto Barinas Sur Oeste MVS,ACA,Barinas,Occidente,Andes,8.61533,-70.26492
46202,4620,3533,Alto Barinas Sur Oeste MVS,ACA,Barinas,Occidente,Andes,8.61533,-70.26492
46203,4620,3533,Alto Barinas Sur Oeste MVS,ACA,Barinas,Occidente,Andes,8.61533,-70.26492
46204,4620,3533,Alto Barinas Sur Oeste MVS,ACA,Barinas,Occidente,Andes,8.61533,-70.26492
46205,4620,3533,Alto Barinas Sur Oeste MVS,ACA,Barinas,Occidente,Andes,8.61533,-70.26492
46206,4620,3533,Alto Barinas Sur Oeste MVS,ACA,Barinas,Occidente,Andes,8.61533,-70.26492
46207,4620,3533,Alto Barinas Sur Oeste MVS,ACA,Barinas,Occidente,Andes,8.61533,-70.26492
46208,4620,3533,Alto Barinas Sur Oeste MVS,ACA,Barinas,Occidente,Andes,8.61533,-70.26492
46209,4620,3533,Alto Barinas Sur Oeste MVS,ACA,Barinas,Occidente,Andes,8.61533,-70.26492
46211,4621,3702,Barrio Mi Esperanza MVS,ACA,Barinas,Occidente,Andes,8.600064,-70.181728
46212,4621,3702,Barrio Mi Esperanza MVS,ACA,Barinas,Occidente,Andes,8.600064,-70.181728
46213,4621,3702,Barrio Mi Esperanza MVS,ACA,Barinas,Occidente,Andes,8.600064,-70.181728
46214,4621,3702,Barrio Mi Esperanza MVS,ACA,Barinas,Occidente,Andes,8.600064,-70.181728
46215,4621,3702,Barrio Mi Esperanza MVS,ACA,Barinas,Occidente,Andes,8.600064,-70.181728
46216,4621,3702,Barrio Mi Esperanza MVS,ACA,Barinas,Occidente,Andes,8.600064,-70.181728
46217,4621,3702,Barrio Mi Esperanza MVS,ACA,Barinas,Occidente,Andes,8.600064,-70.181728
46218,4621,3702,Barrio Mi Esperanza MVS,ACA,Barinas,Occidente,Andes,8.600064,-70.181728
46219,4621,3702,Barrio Mi Esperanza MVS,ACA,Barinas,Occidente,Andes,8.600064,-70.181728
46221,4622,2644,Caruao,CNT,Vargas,Gran Caracas,Gran Caracas,10.603019,-66.350414
46222,4622,2644,Caruao,CNT,Vargas,Gran Caracas,Gran Caracas,10.603019,-66.350414
46224,4622,2644,Caruao,CNT,Vargas,Gran Caracas,Gran Caracas,10.603019,-66.350414
46225,4622,2644,Caruao,CNT,Vargas,Gran Caracas,Gran Caracas,10.603019,-66.350414
46227,4622,2644,Caruao,CNT,Vargas,Gran Caracas,Gran Caracas,10.603019,-66.350414
46228,4622,2644,Caruao,CNT,Vargas,Gran Caracas,Gran Caracas,10.603019,-66.350414
46231,4623,1639,Cerro Bolívar (Cristo Viene) BTO,BTO,Lara,Central,Centro Occidente,10.09613,-69.27183
46232,4623,1639,Cerro Bolívar (Cristo Viene) BTO,BTO,Lara,Central,Centro Occidente,10.09613,-69.27183
46233,4623,1639,Cerro Bolívar (Cristo Viene) BTO,BTO,Lara,Central,Centro Occidente,10.09613,-69.27183
46234,4623,1639,Cerro Bolívar (Cristo Viene) BTO,BTO,Lara,Central,Centro Occidente,10.09613,-69.27183
46235,4623,1639,Cerro Bolívar (Cristo Viene) BTO,BTO,Lara,Central,Centro Occidente,10.09613,-69.27183
46236,4623,1639,Cerro Bolívar (Cristo Viene) BTO,BTO,Lara,Central,Centro Occidente,10.09613,-69.27183
46237,4623,1639,Cerro Bolívar (Cristo Viene) BTO,BTO,Lara,Central,Centro Occidente,10.09613,-69.27183
46238,4623,1639,Cerro Bolívar (Cristo Viene) BTO,BTO,Lara,Central,Centro Occidente,10.09613,-69.27183
46239,4623,1639,Cerro Bolívar (Cristo Viene) BTO,BTO,Lara,Central,Centro Occidente,10.09613,-69.27183
46241,4624,3945,El Regalo BNS,ACA,Barinas,Occidente,Andes,8.438083,-69.173388
46242,4624,3945,El Regalo BNS,ACA,Barinas,Occidente,Andes,8.438083,-69.173388
46243,4624,3945,El Regalo BNS,ACA,Barinas,Occidente,Andes,8.438083,-69.173388
46244,4624,3945,El Regalo BNS,ACA,Barinas,Occidente,Andes,8.438083,-69.173388
46245,4624,3945,El Regalo BNS,ACA,Barinas,Occidente,Andes,8.438083,-69.173388
46246,4624,3945,El Regalo BNS,ACA,Barinas,Occidente,Andes,8.438083,-69.173388
46247,4624,3945,El Regalo BNS,ACA,Barinas,Occidente,Andes,8.438083,-69.173388
46248,4624,3945,El Regalo BNS,ACA,Barinas,Occidente,Andes,8.438083,-69.173388
46249,4624,3945,El Regalo BNS,ACA,Barinas,Occidente,Andes,8.438083,-69.173388
